CustomerID,Recency,Frequency,Monetary,KMeans_Cluster,DBSCAN_Cluster,Segment
14944.0,33,9,4922.51,3,0,Lost/Inactive
14947.0,28,2,290.82,2,0,Potential Loyalists
14948.0,27,5,834.27,1,0,Champions
14951.0,35,1,311.69,2,1,Potential Loyalists
14952.0,16,11,8099.49,3,0,Lost/Inactive
14957.0,209,1,58.49,0,1,At-Risk
14958.0,103,3,483.73,1,0,Champions
14959.0,20,4,695.42,1,0,Champions
14960.0,127,1,88.3,2,1,Potential Loyalists
14961.0,37,8,5899.93,3,0,Lost/Inactive
14962.0,227,1,126.7,0,1,At-Risk
14963.0,14,2,608.35,2,0,Potential Loyalists
14964.0,203,1,206.21,0,1,At-Risk
14965.0,52,2,596.09,2,0,Potential Loyalists
14967.0,6,1,463.8,2,1,Potential Loyalists
14970.0,24,4,1592.06,1,0,Champions
14972.0,84,1,114.77,2,1,Potential Loyalists
14973.0,63,3,1314.45,1,0,Champions
14975.0,13,1,279.94,2,1,Potential Loyalists
14976.0,13,7,790.86,1,0,Champions
14978.0,28,5,1921.37,1,0,Champions
14981.0,202,1,102.12,0,1,At-Risk
14984.0,137,1,102.23,2,1,Potential Loyalists
14985.0,154,2,292.01,0,0,At-Risk
14987.0,322,1,163.2,0,1,At-Risk
14988.0,168,1,334.54,0,1,At-Risk
14995.0,236,1,119.31,0,1,At-Risk
14997.0,2,3,546.1999999999999,1,0,Champions
14998.0,126,2,414.87,2,0,Potential Loyalists
15000.0,4,1,490.52,2,1,Potential Loyalists
15002.0,72,4,1641.76,1,0,Champions
15004.0,103,1,1220.77,2,1,Potential Loyalists
15005.0,14,24,5261.22,3,0,Lost/Inactive
15006.0,7,1,480.38,2,1,Potential Loyalists
15007.0,115,1,156.91,2,1,Potential Loyalists
15012.0,10,2,405.04,2,0,Potential Loyalists
15014.0,132,1,117.73,2,1,Potential Loyalists
15016.0,129,1,170.04,2,1,Potential Loyalists
15018.0,209,2,291.34000000000003,0,0,At-Risk
15019.0,223,1,252.81,0,1,At-Risk
15021.0,42,6,1385.36,1,0,Champions
15022.0,3,1,317.88,2,1,Potential Loyalists
15023.0,72,8,5027.97,3,0,Lost/Inactive
15024.0,15,7,1052.73,1,0,Champions
15026.0,36,3,469.0,1,0,Champions
15027.0,124,3,966.97,1,0,Champions
15028.0,324,1,185.97,0,1,At-Risk
15030.0,28,2,518.28,2,0,Potential Loyalists
15031.0,66,2,261.79,2,0,Potential Loyalists
15032.0,212,3,4959.1,1,-1,Champions
15033.0,9,7,1952.38,3,0,Lost/Inactive
15034.0,26,6,3264.41,3,0,Lost/Inactive
15035.0,46,1,252.73,2,1,Potential Loyalists
15036.0,28,3,429.56,1,0,Champions
15038.0,15,6,685.74,1,0,Champions
15039.0,8,42,18956.06,3,0,Lost/Inactive
15041.0,126,1,179.93,2,1,Potential Loyalists
15042.0,155,1,135.93,0,1,At-Risk
15044.0,22,15,5945.24,3,0,Lost/Inactive
15045.0,108,2,735.66,1,0,Champions
15046.0,2,13,4381.53,3,0,Lost/Inactive
15047.0,226,1,343.62,0,1,At-Risk
15048.0,21,4,381.0,1,0,Champions
15049.0,230,1,121.17000000000002,0,1,At-Risk
15050.0,27,2,1278.78,1,0,Champions
15051.0,5,2,1137.68,1,0,Champions
15052.0,275,1,207.73,0,1,At-Risk
15053.0,112,2,478.6,2,0,Potential Loyalists
15057.0,231,2,1489.5,0,0,At-Risk
15058.0,6,9,1633.14,3,0,Lost/Inactive
15059.0,63,7,1008.6,1,0,Champions
15061.0,6,44,44849.36,3,-1,Lost/Inactive
15062.0,27,4,987.86,1,0,Champions
15063.0,169,1,370.8,0,1,At-Risk
15065.0,121,3,2858.75,1,0,Champions
15066.0,9,1,893.59,2,1,Potential Loyalists
15067.0,34,3,1744.76,1,0,Champions
15068.0,2,2,553.36,2,0,Potential Loyalists
15069.0,135,1,1109.53,2,1,Potential Loyalists
15070.0,329,1,106.2,0,1,At-Risk
15071.0,50,2,982.07,1,0,Champions
15073.0,142,2,861.96,1,0,Champions
15074.0,61,1,735.67,2,1,Potential Loyalists
15075.0,34,1,773.03,2,1,Potential Loyalists
15076.0,129,1,880.85,2,1,Potential Loyalists
15078.0,12,27,8059.37,3,0,Lost/Inactive
15079.0,168,4,895.61,1,0,Champions
15081.0,22,4,416.55,1,0,Champions
15083.0,213,1,88.2,0,1,At-Risk
15087.0,238,1,306.94,0,1,At-Risk
15088.0,23,1,864.19,2,1,Potential Loyalists
15089.0,1,4,2182.93,1,0,Champions
15090.0,264,1,381.32,0,1,At-Risk
15091.0,23,1,480.71,2,1,Potential Loyalists
15092.0,171,2,457.81,0,0,At-Risk
15093.0,73,5,4027.1,1,0,Champions
15095.0,60,4,1370.6,1,0,Champions
15098.0,138,3,39916.5,3,-1,Lost/Inactive
15099.0,40,1,410.48,2,1,Potential Loyalists
15100.0,290,3,876.0,0,0,At-Risk
15101.0,315,1,102.28,0,1,At-Risk
15103.0,42,1,291.68,2,1,Potential Loyalists
15104.0,153,2,993.54,1,0,Champions
15105.0,23,4,1717.57,1,0,Champions
15106.0,21,4,1302.46,1,0,Champions
15107.0,267,6,319.5,0,-1,At-Risk
15108.0,98,4,1300.25,1,0,Champions
15109.0,202,1,484.95,0,1,At-Risk
15110.0,1,3,680.4,1,0,Champions
15111.0,23,2,1237.8,1,0,Champions
15113.0,10,1,2142.79,1,1,Champions
15114.0,27,9,2252.28,3,0,Lost/Inactive
15116.0,14,3,1202.75,1,0,Champions
15117.0,6,3,1202.03,1,0,Champions
15118.0,90,1,244.8,2,1,Potential Loyalists
15119.0,202,1,266.4,0,1,At-Risk
15120.0,90,1,358.82,2,1,Potential Loyalists
15121.0,6,2,457.72,2,0,Potential Loyalists
15122.0,70,3,1633.78,1,0,Champions
15123.0,162,1,1069.47,0,1,At-Risk
15124.0,148,1,90.75,0,1,At-Risk
15125.0,17,14,11170.48,3,0,Lost/Inactive
15127.0,22,1,406.53,2,1,Potential Loyalists
15128.0,16,4,1471.0,1,0,Champions
15129.0,6,11,3447.4,3,0,Lost/Inactive
15130.0,126,1,330.11,2,1,Potential Loyalists
15132.0,12,4,948.43,1,0,Champions
15133.0,84,3,982.42,1,0,Champions
15134.0,1,6,1064.47,1,0,Champions
15135.0,195,1,139.05,0,1,At-Risk
15136.0,52,1,582.9,2,1,Potential Loyalists
15139.0,196,2,178.96,0,0,At-Risk
15140.0,8,7,2354.25,3,0,Lost/Inactive
15142.0,2,1,498.74,2,1,Potential Loyalists
15143.0,182,1,259.45,0,1,At-Risk
15144.0,8,14,4628.84,3,0,Lost/Inactive
15145.0,183,2,724.03,0,0,At-Risk
15146.0,121,2,1327.16,1,0,Champions
15147.0,196,1,623.5,0,1,At-Risk
15149.0,90,1,520.8000000000001,2,1,Potential Loyalists
15150.0,30,7,4360.29,3,0,Lost/Inactive
15152.0,5,9,3328.54,3,0,Lost/Inactive
15154.0,31,1,254.28,2,1,Potential Loyalists
15157.0,110,2,1505.37,1,0,Champions
15158.0,1,1,401.4,2,1,Potential Loyalists
15159.0,6,25,14542.02,3,0,Lost/Inactive
15160.0,313,1,158.16,0,1,At-Risk
15163.0,148,1,155.0,0,1,At-Risk
15164.0,25,3,824.58,1,0,Champions
15165.0,329,1,487.75,0,1,At-Risk
15167.0,276,1,158.8,0,1,At-Risk
15171.0,287,1,1289.5,0,1,At-Risk
15172.0,26,4,1247.95,1,0,Champions
15174.0,279,1,135.75,0,1,At-Risk
15175.0,28,1,224.14,2,1,Potential Loyalists
15178.0,216,1,40.5,0,1,At-Risk
15179.0,9,4,1643.67,1,0,Champions
15180.0,323,1,87.5,0,1,At-Risk
15181.0,22,3,689.48,1,0,Champions
15182.0,110,2,622.85,2,0,Potential Loyalists
15184.0,147,1,235.23,0,1,At-Risk
15185.0,26,1,310.62,2,1,Potential Loyalists
15186.0,124,1,229.26,2,1,Potential Loyalists
15187.0,6,9,2687.06,3,0,Lost/Inactive
15189.0,47,33,12635.77,3,0,Lost/Inactive
15192.0,76,3,1044.32,1,0,Champions
15193.0,17,1,499.32,2,1,Potential Loyalists
15194.0,34,13,5488.22,3,0,Lost/Inactive
15197.0,209,2,773.25,0,0,At-Risk
15198.0,48,2,193.64,2,0,Potential Loyalists
15199.0,15,4,1268.7,1,0,Champions
15201.0,43,5,1236.54,1,0,Champions
15203.0,36,5,1517.72,1,0,Champions
15204.0,313,1,316.58,0,1,At-Risk
15205.0,41,2,653.24,1,0,Champions
15206.0,56,3,236.7,2,0,Potential Loyalists
15208.0,19,3,495.82,1,0,Champions
15210.0,181,1,331.18,0,1,At-Risk
15211.0,16,2,894.4100000000001,1,0,Champions
15212.0,197,1,101.8,0,1,At-Risk
15213.0,275,2,328.35,0,0,At-Risk
15214.0,20,4,1061.35,1,0,Champions
15215.0,3,3,734.94,1,0,Champions
15216.0,44,1,96.6,2,1,Potential Loyalists
15218.0,10,10,4949.21,3,0,Lost/Inactive
15219.0,132,1,305.75,2,1,Potential Loyalists
15220.0,8,6,1778.96,1,0,Champions
15221.0,322,1,403.25,0,1,At-Risk
15222.0,275,1,585.0,0,1,At-Risk
15223.0,182,2,755.75,0,0,At-Risk
15224.0,314,2,322.08,0,0,At-Risk
15225.0,190,1,409.4,0,1,At-Risk
15226.0,267,1,154.41,0,1,At-Risk
15227.0,172,3,876.82,1,0,Champions
15228.0,22,4,3386.71,1,0,Champions
15230.0,195,2,429.6,0,0,At-Risk
15232.0,69,2,612.06,2,0,Potential Loyalists
15234.0,233,1,197.0,0,1,At-Risk
15235.0,174,12,2247.51,3,-1,Lost/Inactive
15236.0,255,1,321.05,0,1,At-Risk
15237.0,34,3,1328.72,1,0,Champions
15238.0,51,2,772.78,1,0,Champions
15239.0,35,1,461.79,2,1,Potential Loyalists
15240.0,1,5,1706.57,1,0,Champions
15241.0,23,8,1756.44,3,0,Lost/Inactive
15243.0,30,1,316.68,2,1,Potential Loyalists
15244.0,21,2,631.57,1,0,Champions
15245.0,90,3,2515.84,1,0,Champions
15246.0,194,2,514.15,0,0,At-Risk
15247.0,78,1,356.0,2,1,Potential Loyalists
15249.0,22,12,6280.91,3,0,Lost/Inactive
15251.0,47,8,9695.82,3,0,Lost/Inactive
15252.0,139,1,300.55,2,1,Potential Loyalists
15253.0,45,3,640.6,1,0,Champions
15254.0,83,1,300.36,2,1,Potential Loyalists
15255.0,22,1,890.85,2,1,Potential Loyalists
15256.0,105,1,98.45,2,1,Potential Loyalists
15257.0,239,1,317.15,0,1,At-Risk
15258.0,125,2,623.16,2,0,Potential Loyalists
15260.0,56,7,1810.77,1,0,Champions
15261.0,91,1,254.82,2,1,Potential Loyalists
15262.0,280,1,178.95000000000002,0,1,At-Risk
15263.0,63,1,156.51,2,1,Potential Loyalists
15264.0,20,1,393.74,2,1,Potential Loyalists
15265.0,107,2,1506.12,1,0,Champions
15266.0,294,1,119.3,0,1,At-Risk
15267.0,15,3,1527.76,1,0,Champions
15270.0,74,5,1850.29,1,0,Champions
15271.0,2,12,2026.53,3,0,Lost/Inactive
15272.0,13,2,721.94,1,0,Champions
15276.0,22,1,128.63,2,1,Potential Loyalists
15277.0,3,1,255.9,2,1,Potential Loyalists
15279.0,311,1,290.51,0,1,At-Risk
15280.0,128,1,113.12,2,1,Potential Loyalists
15281.0,15,9,2332.15,3,0,Lost/Inactive
15286.0,6,1,240.55,2,1,Potential Loyalists
15287.0,27,1,340.98,2,1,Potential Loyalists
15288.0,112,4,2006.36,1,0,Champions
15289.0,94,2,697.98,1,0,Champions
15290.0,35,13,4459.87,3,0,Lost/Inactive
15291.0,51,12,3685.02,3,0,Lost/Inactive
15292.0,157,1,178.39,0,1,At-Risk
15296.0,7,6,3672.86,3,0,Lost/Inactive
15297.0,20,1,230.46,2,1,Potential Loyalists
15298.0,49,7,3358.2200000000003,3,0,Lost/Inactive
15299.0,23,7,4507.01,3,0,Lost/Inactive
15300.0,20,1,496.44,2,1,Potential Loyalists
15301.0,7,12,5049.95,3,0,Lost/Inactive
15303.0,246,1,574.02,0,1,At-Risk
15304.0,17,8,694.4,1,0,Champions
15306.0,20,3,1174.35,1,0,Champions
15307.0,52,1,205.3,2,1,Potential Loyalists
15308.0,230,1,310.47,0,1,At-Risk
15311.0,5,76,50969.5,3,-1,Lost/Inactive
15312.0,31,4,924.85,1,0,Champions
15313.0,66,1,52.0,2,1,Potential Loyalists
15314.0,155,1,327.97,0,1,At-Risk
15315.0,20,2,570.5,2,0,Potential Loyalists
15316.0,283,1,165.0,0,1,At-Risk
15319.0,239,1,204.5,0,1,At-Risk
15321.0,27,3,2748.31,1,0,Champions
15322.0,42,1,679.68,2,1,Potential Loyalists
15325.0,60,1,161.74,2,1,Potential Loyalists
15326.0,290,1,311.71,0,1,At-Risk
15327.0,9,1,208.75,2,1,Potential Loyalists
15329.0,90,2,754.0,1,0,Champions
15330.0,17,1,320.4,2,1,Potential Loyalists
15332.0,322,4,1661.06,0,-1,At-Risk
15333.0,164,1,1028.56,0,1,At-Risk
15334.0,113,3,350.82,2,0,Potential Loyalists
15335.0,9,1,170.22,2,1,Potential Loyalists
15339.0,22,2,574.07,2,0,Potential Loyalists
15341.0,37,1,2020.52,1,1,Champions
15342.0,86,1,406.09,2,1,Potential Loyalists
15343.0,43,1,364.5,2,1,Potential Loyalists
15344.0,30,1,308.69,2,1,Potential Loyalists
15345.0,2,1,393.54,2,1,Potential Loyalists
15346.0,289,1,252.42,0,1,At-Risk
15347.0,322,1,201.6,0,1,At-Risk
15348.0,28,1,158.04,2,1,Potential Loyalists
15349.0,114,2,463.91,2,0,Potential Loyalists
15350.0,329,1,115.65,0,1,At-Risk
15351.0,11,5,1373.61,1,0,Champions
15353.0,211,2,770.12,0,0,At-Risk
15355.0,9,1,126.25,2,1,Potential Loyalists
15356.0,27,9,2567.99,3,0,Lost/Inactive
15358.0,5,19,7137.44,3,0,Lost/Inactive
15361.0,318,1,418.92,0,1,At-Risk
15363.0,329,1,326.0,0,1,At-Risk
15364.0,52,2,913.19,1,0,Champions
15365.0,38,4,1945.15,1,0,Champions
15366.0,31,2,602.51,2,0,Potential Loyalists
15367.0,13,4,1877.59,1,0,Champions
15370.0,16,6,2072.25,1,0,Champions
15372.0,93,1,2007.4,1,1,Champions
15373.0,72,9,1686.9,3,0,Lost/Inactive
15374.0,85,1,168.0,2,1,Potential Loyalists
15376.0,73,2,977.22,1,0,Champions
15379.0,125,7,3703.29,3,0,Lost/Inactive
15380.0,3,4,1304.96,1,0,Champions
15381.0,170,2,596.85,0,0,At-Risk
15382.0,41,5,4709.9,3,0,Lost/Inactive
15384.0,126,2,642.41,2,0,Potential Loyalists
15386.0,142,1,394.14,2,1,Potential Loyalists
15388.0,226,1,140.54,0,1,At-Risk
15389.0,128,1,500.0,2,1,Potential Loyalists
15392.0,45,2,665.46,1,0,Champions
15393.0,237,1,124.1,0,1,At-Risk
15394.0,34,3,1854.14,1,0,Champions
15395.0,281,1,107.45,0,1,At-Risk
15396.0,69,1,288.18,2,1,Potential Loyalists
15397.0,246,1,94.0,0,1,At-Risk
15398.0,34,1,634.85,2,1,Potential Loyalists
15399.0,35,1,305.17,2,1,Potential Loyalists
15400.0,48,5,716.2,1,0,Champions
15402.0,105,2,626.77,2,0,Potential Loyalists
15405.0,145,1,349.1,2,1,Potential Loyalists
15406.0,257,1,252.29,0,1,At-Risk
15407.0,140,3,740.73,1,0,Champions
15408.0,220,1,267.18,0,1,At-Risk
15410.0,40,8,3450.84,3,0,Lost/Inactive
15411.0,26,3,991.26,1,0,Champions
15412.0,127,1,190.53,2,1,Potential Loyalists
15414.0,198,1,36.2,0,1,At-Risk
15415.0,269,1,559.61,0,1,At-Risk
15416.0,21,4,3984.32,1,0,Champions
15417.0,41,1,508.8,2,1,Potential Loyalists
15421.0,15,4,950.36,1,0,Champions
15422.0,279,2,97.7,0,0,At-Risk
15424.0,210,2,383.34,0,0,At-Risk
15426.0,213,2,634.13,0,0,At-Risk
15427.0,3,1,359.49,2,1,Potential Loyalists
15429.0,31,1,243.06,2,1,Potential Loyalists
15433.0,170,2,533.3,0,0,At-Risk
15434.0,63,3,587.28,1,0,Champions
15436.0,3,2,836.55,1,0,Champions
15437.0,218,1,200.16,0,1,At-Risk
15438.0,87,1,156.57999999999998,2,1,Potential Loyalists
15440.0,11,3,383.68,2,0,Potential Loyalists
15442.0,205,1,594.0,0,1,At-Risk
15443.0,1,4,1665.38,1,0,Champions
15445.0,220,1,113.5,0,1,At-Risk
15447.0,287,1,155.17000000000002,0,1,At-Risk
15448.0,269,1,494.64,0,1,At-Risk
15449.0,141,2,647.7,2,0,Potential Loyalists
15452.0,27,2,403.08,2,0,Potential Loyalists
15453.0,12,5,888.16,1,0,Champions
15454.0,318,1,179.1,0,1,At-Risk
15456.0,239,3,434.59,0,0,At-Risk
15457.0,218,1,237.07,0,1,At-Risk
15460.0,310,1,214.26,0,1,At-Risk
15462.0,50,3,234.6,2,0,Potential Loyalists
15464.0,294,1,1044.65,0,1,At-Risk
15465.0,18,17,6568.179999999999,3,0,Lost/Inactive
15466.0,41,1,334.53,2,1,Potential Loyalists
15467.0,101,2,402.56,2,0,Potential Loyalists
15468.0,7,2,467.51,2,0,Potential Loyalists
15469.0,6,2,538.55,2,0,Potential Loyalists
15472.0,69,1,371.56,2,1,Potential Loyalists
15473.0,14,5,1057.2,1,0,Champions
15475.0,33,1,454.11,2,1,Potential Loyalists
15478.0,13,1,826.83,2,1,Potential Loyalists
15480.0,72,1,905.5,2,1,Potential Loyalists
15482.0,1,7,2688.3,3,0,Lost/Inactive
15483.0,117,4,225.26,2,0,Potential Loyalists
15484.0,13,2,2026.78,1,0,Champions
15485.0,292,2,1268.13,0,0,At-Risk
15488.0,49,1,91.32,2,1,Potential Loyalists
15489.0,14,2,790.9,1,0,Champions
15491.0,51,6,3100.09,3,0,Lost/Inactive
15492.0,30,1,487.74,2,1,Potential Loyalists
15493.0,106,3,1286.95,1,0,Champions
15494.0,77,1,1119.88,2,1,Potential Loyalists
15497.0,276,1,970.6,0,1,At-Risk
15498.0,13,23,11390.24,3,0,Lost/Inactive
15500.0,37,1,406.02,2,1,Potential Loyalists
15502.0,23,10,9736.98,3,0,Lost/Inactive
15503.0,319,1,141.04,0,1,At-Risk
15504.0,37,1,52.83,2,1,Potential Loyalists
15505.0,9,5,3610.96,3,0,Lost/Inactive
15506.0,2,2,507.23,2,0,Potential Loyalists
15507.0,128,1,475.86,2,1,Potential Loyalists
15508.0,145,6,1000.27,1,0,Champions
15510.0,287,1,250.0,0,1,At-Risk
15511.0,6,3,505.8,1,0,Champions
15512.0,112,2,121.0,2,0,Potential Loyalists
15513.0,51,17,11352.14,3,0,Lost/Inactive
15514.0,182,6,2501.94,1,0,Champions
15516.0,1,3,62.43,2,-1,Potential Loyalists
15517.0,189,1,267.03,0,1,At-Risk
15518.0,20,8,1921.55,3,0,Lost/Inactive
15521.0,51,7,2326.78,3,0,Lost/Inactive
15522.0,44,1,259.05,2,1,Potential Loyalists
15523.0,40,1,412.0100000000001,2,1,Potential Loyalists
15525.0,329,1,274.93,0,1,At-Risk
15527.0,45,6,1608.34,1,0,Champions
15528.0,210,1,229.33,0,1,At-Risk
15529.0,23,10,3613.04,3,0,Lost/Inactive
15530.0,106,3,1163.69,1,0,Champions
15532.0,87,3,1214.49,1,0,Champions
15533.0,38,2,554.74,2,0,Potential Loyalists
15535.0,129,4,502.9,1,0,Champions
15537.0,119,1,110.92,2,1,Potential Loyalists
15541.0,70,1,85.13000000000001,2,1,Potential Loyalists
15543.0,244,1,127.86,0,1,At-Risk
15544.0,76,7,2772.37,3,0,Lost/Inactive
15545.0,10,2,288.97,2,0,Potential Loyalists
15547.0,24,12,4161.27,3,0,Lost/Inactive
15549.0,33,3,1681.46,1,0,Champions
15550.0,62,3,433.28,1,0,Champions
15552.0,173,1,90.12,0,1,At-Risk
15553.0,16,1,428.93,2,1,Potential Loyalists
15554.0,234,1,217.2,0,1,At-Risk
15555.0,14,13,3591.42,3,0,Lost/Inactive
15561.0,106,3,449.67,1,0,Champions
15562.0,308,1,134.55,0,1,At-Risk
15563.0,157,2,735.62,0,0,At-Risk
15565.0,6,2,173.16000000000005,2,0,Potential Loyalists
15568.0,1,2,422.52,2,0,Potential Loyalists
15569.0,60,5,1375.71,1,0,Champions
15570.0,98,9,2809.98,3,0,Lost/Inactive
15571.0,34,1,202.35,2,1,Potential Loyalists
15572.0,66,4,1552.79,1,0,Champions
15573.0,42,1,404.09,2,1,Potential Loyalists
15574.0,134,4,675.64,1,0,Champions
15577.0,107,3,258.88,2,0,Potential Loyalists
15578.0,118,1,127.1,2,1,Potential Loyalists
15579.0,24,2,327.6,2,0,Potential Loyalists
15581.0,77,13,3675.77,3,0,Lost/Inactive
15582.0,56,2,541.51,2,0,Potential Loyalists
15584.0,4,3,576.8,1,0,Champions
15585.0,133,1,455.3,2,1,Potential Loyalists
15587.0,6,4,913.68,1,0,Champions
15589.0,212,3,478.53,0,0,At-Risk
15592.0,3,1,388.58,2,1,Potential Loyalists
15593.0,27,1,199.8,2,1,Potential Loyalists
15594.0,38,3,1506.43,1,0,Champions
15596.0,57,5,1406.59,1,0,Champions
15598.0,9,1,240.68,2,1,Potential Loyalists
15599.0,160,1,448.83,0,1,At-Risk
15601.0,12,13,6598.16,3,0,Lost/Inactive
15602.0,27,6,945.19,1,0,Champions
15603.0,35,1,48.48,2,1,Potential Loyalists
15604.0,8,1,216.39,2,1,Potential Loyalists
15605.0,46,4,894.78,1,0,Champions
15606.0,17,9,2920.16,3,0,Lost/Inactive
15607.0,292,1,104.76,0,1,At-Risk
15608.0,16,3,971.28,1,0,Champions
15609.0,140,1,298.48,2,1,Potential Loyalists
15610.0,8,1,112.46,2,1,Potential Loyalists
15611.0,26,10,1095.84,3,0,Lost/Inactive
15612.0,17,1,69.65,2,1,Potential Loyalists
15615.0,2,21,8573.36,3,0,Lost/Inactive
15618.0,48,3,419.041,1,0,Champions
15620.0,12,3,1553.18,1,0,Champions
15622.0,43,8,3327.61,3,0,Lost/Inactive
15623.0,97,1,301.03000000000003,2,1,Potential Loyalists
15624.0,73,4,588.13,1,0,Champions
15625.0,60,4,1534.26,1,0,Champions
15626.0,31,2,675.8,1,0,Champions
15628.0,3,7,2363.36,3,0,Lost/Inactive
15630.0,1,2,1186.35,1,0,Champions
15632.0,20,7,2978.96,3,0,Lost/Inactive
15636.0,46,2,724.76,1,0,Champions
15637.0,9,1,223.36,2,1,Potential Loyalists
15639.0,90,1,425.32,2,1,Potential Loyalists
15640.0,34,12,9361.0,3,0,Lost/Inactive
15641.0,61,4,1887.2,1,0,Champions
15643.0,148,3,664.0,1,0,Champions
15644.0,122,4,803.54,1,0,Champions
15646.0,114,3,447.64,1,0,Champions
15648.0,160,2,639.5,0,0,At-Risk
15649.0,292,2,816.0,0,0,At-Risk
15651.0,217,1,227.32,0,1,At-Risk
15652.0,47,1,337.74,2,1,Potential Loyalists
15653.0,49,2,877.44,1,0,Champions
15655.0,199,1,560.6700000000001,0,1,At-Risk
15656.0,1,4,748.5,1,0,Champions
15658.0,146,5,1024.1,1,0,Champions
15660.0,41,7,1256.5,1,0,Champions
15661.0,273,2,309.8,0,0,At-Risk
15663.0,62,1,138.14,2,1,Potential Loyalists
15664.0,7,1,386.43,2,1,Potential Loyalists
15665.0,124,2,2222.21,1,0,Champions
15668.0,174,1,76.32000000000001,0,1,At-Risk
15669.0,60,3,565.54,1,0,Champions
15670.0,253,1,173.05,0,1,At-Risk
15671.0,51,5,1972.89,1,0,Champions
15673.0,44,4,2726.23,1,0,Champions
15674.0,29,5,2446.6,1,0,Champions
15675.0,37,3,323.69,2,0,Potential Loyalists
15676.0,240,1,897.8,0,1,At-Risk
15677.0,5,1,657.23,2,1,Potential Loyalists
15678.0,9,1,352.7,2,1,Potential Loyalists
15679.0,110,2,260.26,2,0,Potential Loyalists
15680.0,322,1,478.89,0,1,At-Risk
15681.0,139,3,703.22,1,0,Champions
15683.0,73,1,193.75,2,1,Potential Loyalists
15687.0,21,6,2241.18,1,0,Champions
15689.0,76,2,254.1,2,0,Potential Loyalists
15690.0,57,1,111.0,2,1,Potential Loyalists
15691.0,208,1,136.8,0,1,At-Risk
15694.0,23,10,4716.04,3,0,Lost/Inactive
15695.0,223,2,409.98,0,0,At-Risk
15696.0,36,7,2008.9,3,0,Lost/Inactive
15700.0,128,2,696.68,1,0,Champions
15701.0,24,3,1210.06,1,0,Champions
15703.0,221,1,211.5,0,1,At-Risk
15704.0,96,4,2293.62,1,0,Champions
15705.0,157,1,143.1,0,1,At-Risk
15706.0,20,4,1060.56,1,0,Champions
15707.0,20,2,347.1,2,0,Potential Loyalists
15708.0,95,6,2589.34,1,0,Champions
15709.0,240,1,133.25,0,1,At-Risk
15712.0,27,4,865.9100000000001,1,0,Champions
15713.0,99,2,356.7,2,0,Potential Loyalists
15714.0,34,1,132.48000000000002,2,1,Potential Loyalists
15716.0,102,4,1101.11,1,0,Champions
15717.0,190,1,150.3,0,1,At-Risk
15719.0,20,12,4416.13,3,0,Lost/Inactive
15722.0,65,3,1413.45,1,0,Champions
15723.0,321,1,190.7,0,1,At-Risk
15724.0,157,2,218.25,0,0,At-Risk
15727.0,63,6,4589.39,3,0,Lost/Inactive
15729.0,169,1,85.0,0,1,At-Risk
15730.0,22,3,1120.88,1,0,Champions
15732.0,168,2,294.12,0,0,At-Risk
15733.0,239,1,162.3,0,1,At-Risk
15734.0,71,2,1339.45,1,0,Champions
15737.0,35,6,1064.51,1,0,Champions
15738.0,20,14,4159.97,3,0,Lost/Inactive
15739.0,22,1,449.12,2,1,Potential Loyalists
15740.0,5,1,154.88,2,1,Potential Loyalists
15743.0,69,2,434.05,2,0,Potential Loyalists
15744.0,34,1,34.8,2,1,Potential Loyalists
15745.0,30,2,607.75,2,0,Potential Loyalists
15746.0,90,1,196.88,2,1,Potential Loyalists
15747.0,76,2,525.37,2,0,Potential Loyalists
15749.0,191,3,44534.3,3,-1,Lost/Inactive
15750.0,28,5,1615.47,1,0,Champions
15752.0,49,6,2093.37,1,0,Champions
15753.0,260,1,79.2,0,1,At-Risk
15754.0,7,3,458.57,1,0,Champions
15755.0,30,5,2076.74,1,0,Champions
15756.0,17,4,528.01,1,0,Champions
15757.0,22,2,714.42,1,0,Champions
15759.0,174,3,253.04,0,0,At-Risk
15762.0,21,2,583.75,2,0,Potential Loyalists
15763.0,34,1,522.49,2,1,Potential Loyalists
15764.0,44,6,3279.9700000000003,3,0,Lost/Inactive
15766.0,20,1,315.06,2,1,Potential Loyalists
15768.0,72,3,621.83,1,0,Champions
15769.0,10,23,50694.72,3,-1,Lost/Inactive
15774.0,25,1,270.8,2,1,Potential Loyalists
15775.0,201,1,104.9,0,1,At-Risk
15776.0,89,1,241.62,2,1,Potential Loyalists
15777.0,197,4,1047.11,1,0,Champions
15780.0,140,3,475.28,1,0,Champions
15781.0,94,2,211.3,2,0,Potential Loyalists
15782.0,6,2,2164.34,1,0,Champions
15785.0,114,4,1665.8300000000002,1,0,Champions
15786.0,2,3,4919.0,1,0,Champions
15787.0,17,1,479.1,2,1,Potential Loyalists
15789.0,314,1,351.3,0,1,At-Risk
15791.0,160,1,1223.24,0,1,At-Risk
15793.0,225,1,306.64,0,1,At-Risk
15795.0,106,1,610.01,2,1,Potential Loyalists
15796.0,28,6,1884.76,1,0,Champions
15797.0,69,4,2207.4,1,0,Champions
15799.0,31,3,884.14,1,0,Champions
15800.0,63,2,696.89,1,0,Champions
15801.0,2,3,1063.95,1,0,Champions
15802.0,99,1,451.42,2,1,Potential Loyalists
15803.0,7,1,415.8200000000001,2,1,Potential Loyalists
15804.0,21,9,3173.52,3,0,Lost/Inactive
